VAR1,Date,Total_Volume,SQRT_AveragePrice,LOG_Large_Bags,LOG_Small_Bags,LOG_Total_Bags,LOG_XLarge_Bags,LOG__4046,LOG__4225,LOG__4770
42,2015-03-08,356311.66,0.5532176986,0.0038480105,0.0035311754,0.0035756947,0,0.0111044892,0.0016053414,0.0000247009
43,2015-03-01,647014.16,0.4503853629,0.009836373,0.0033948611,0.0052537161,0,0.0210839412,0.0029417423,0.000016356
44,2015-02-22,369819.98,0.5335705285,0.0046591187,0.0038678982,0.0040478561,0,0.0111991643,0.0017099037,0.0000265622
45,2015-02-15,353520.71,0.5499919119,0.0062294908,0.0028925572,0.0038386701,0,0.0106707796,0.0017054751,0.0000303517
46,2015-02-08,348210.5,0.5368949876,0.0045846564,0.0026983313,0.0032181001,0,0.0109248786,0.0017520756,0.0000135482
47,2015-02-01,753300.79,0.4260219031,0.0110716481,0.0035870333,0.0057526903,0,0.0246208414,0.0036343513,0.000032217
48,2015-01-25,398055.71,0.5434829027,0.0055173472,0.0026323813,0.0034483775,0,0.0126679936,0.0020067253,0.0000258436
49,2015-01-18,405138.19,0.5532176986,0.0062367908,0.0030817818,0.0039714424,0,0.0124619969,0.0020885743,0.0000167448
50,2015-01-11,342796.99,0.5467470936,0.0050096627,0.0026167297,0.0032874155,0,0.0106242678,0.0017592007,0.0000151937
51,2015-01-04,540234.22,0.4342949455,0.008388359,0.0028726998,0.0044642982,0,0.0173770174,0.0026755965,0.0000153429
0,2015-12-27,2065131.33,0.4659204337,0.0062258417,0.0340879897,0.0256430869,0.0060987453,0.0189562653,0.0487591356,0.0399584269
1,2015-12-20,2044020.93,0.4659204337,0.0067132869,0.0319494226,0.0243131805,0.0067521268,0.0194387791,0.0488309401,0.0371530666
2,2015-12-13,2193142.82,0.458218739,0.0099587729,0.0327263373,0.0256498688,0.0015061148,0.0223938868,0.0505205386,0.0437875005
3,2015-12-06,2233138.01,0.4464171325,0.0100547045,0.02784996,0.0223473176,0.0036511897,0.0220558054,0.0548792909,0.0510297898
4,2015-11-29,1845443.13,0.4659204337,0.0070980125,0.0254370085,0.0197698774,0.0022558085,0.0182054337,0.0448515661,0.0391761951
5,2015-11-22,1903245,0.4697239289,0.0072691434,0.0268435745,0.0208151948,0.0028985836,0.0184034952,0.0456422178,0.0450548434
6,2015-11-15,2355839.19,0.4543189342,0.0071161535,0.0274921152,0.0211724576,0.0011437489,0.0204753102,0.0616727702,0.064105445
7,2015-11-08,2503008.26,0.4620856324,0.0090826195,0.0296277805,0.0233586834,0.0057619374,0.0246935471,0.0591919012,0.0858488975
8,2015-11-01,2511760.36,0.477239989,0.0142196157,0.0315547994,0.0261596692,0.0045128013,0.0238557542,0.0564241816,0.0975575855
9,2015-10-25,2188485.29,0.4955316351,0.009712216,0.0306825306,0.0241764352,0.0022218621,0.0226946927,0.0468032945,0.0797798521
10,2015-10-18,2783170.15,0.4659204337,0.0088395242,0.0311530601,0.0242117221,0.0008505271,0.0241344962,0.0724071809,0.0812764053
11,2015-10-11,2329757.67,0.4955316351,0.0118357496,0.0334721266,0.0267515404,0.0028430421,0.020413984,0.0503688782,0.1035977096
12,2015-10-04,2233935.94,0.513171702,0.0106881752,0.0322397644,0.0255488821,0.002420822,0.0203554836,0.0509912854,0.0734235975
13,2015-09-27,2390611.02,0.4882972084,0.0076306741,0.0282752765,0.0219166548,0.0029316034,0.020870581,0.0572790425,0.1025167946
14,2015-09-20,2447264.74,0.4955316351,0.0133382554,0.035213752,0.0285420573,0.0079506563,0.024114925,0.0533926912,0.0787131492
15,2015-09-13,2814803.06,0.4809539749,0.0107566075,0.0401486529,0.0311467518,0.0049707892,0.0249586342,0.0681818024,0.0692912193
16,2015-09-06,3013825.75,0.477239989,0.0131270161,0.043767321,0.0343058307,0.0031800032,0.0245168667,0.068833619,0.1164532203
17,2015-08-30,2535192.78,0.513171702,0.0064218323,0.0452824323,0.0335138877,0.006157331,0.0224696338,0.0551722768,0.0744984298
18,2015-08-23,2765838.1,0.4919277209,0.0072661872,0.0477732451,0.0353843765,0.0020395047,0.0248196717,0.0609432615,0.0793033792
19,2015-08-16,2823405.23,0.4991095273,0.0063787194,0.0422210215,0.0313656837,0.0062776442,0.0272356833,0.0641219061,0.0837911335
20,2015-08-09,2710710.15,0.5026619532,0.0083699636,0.0436418486,0.0328546047,0.0035043877,0.0230986239,0.0628675239,0.0770402122
21,2015-08-02,2752081.97,0.4991095273,0.0080119126,0.0441542399,0.0330841065,0.0025897495,0.0231341647,0.064309788,0.0786703167
22,2015-07-26,2664424.22,0.5026619532,0.0093647045,0.0466356123,0.0351854829,0.0018031069,0.0231101963,0.0587812222,0.0754465948
23,2015-07-19,2751192.77,0.4991095273,0.0072556643,0.049916386,0.0369414122,0.0042351499,0.0247194757,0.0585651775,0.0822351072
24,2015-07-12,2783554.82,0.4955316351,0.0077772977,0.0482868881,0.0358812499,0.0017081666,0.0231237908,0.0633138801,0.0777092978
25,2015-07-05,3183419.6,0.4955316351,0.0092513201,0.0522299581,0.0390752829,0.002147346,0.0274512344,0.0727825901,0.0875441871
26,2015-06-28,2835630.41,0.4991095273,0.0064986422,0.0525576601,0.0385262303,0.0024864401,0.0232381887,0.0626832144,0.0813283546
27,2015-06-21,2979417.82,0.4955316351,0.0079306601,0.0545389108,0.0404124935,0.0057139441,0.0261154096,0.06446365,0.0812781287
28,2015-06-14,3173051.42,0.4809539749,0.0071033807,0.0571207636,0.0419133526,0.0030501549,0.0283257612,0.0699962113,0.0778494624
29,2015-06-07,2918298.91,0.4991095273,0.0097686118,0.052244467,0.0392968414,0.0044462875,0.0313503911,0.0577751215,0.0756097902
30,2015-05-31,3039403.06,0.4991095273,0.0098816761,0.0482605222,0.0364747646,0.0019801166,0.0317977344,0.0651107009,0.0784121903
31,2015-05-24,3119050.91,0.4991095273,0.0095895261,0.0495233971,0.0373013127,0.0029776522,0.0311611124,0.0675765339,0.0871015282
32,2015-05-17,2817008.33,0.513171702,0.0077399706,0.0486473671,0.0361789982,0.0037519229,0.0302455538,0.0570248784,0.0769248211
33,2015-05-10,2956859.19,0.5096925317,0.0111841468,0.0495002998,0.0376930334,0.0011482571,0.031248965,0.0615707455,0.0722376884
34,2015-05-03,3410467.52,0.4734968725,0.0119761654,0.0456047835,0.0352303044,0.0022598234,0.0343149044,0.0733296334,0.1337054279
35,2015-04-26,2699614.5,0.520060221,0.0068097353,0.0469197107,0.0346748437,0.0027106011,0.030233896,0.0535394476,0.0727250687
36,2015-04-19,2711008.32,0.513171702,0.0064778616,0.0511054586,0.037543615,0.0039615377,0.0283658155,0.0535212759,0.0719637208
37,2015-04-12,2829416.58,0.4955316351,0.007793478,0.0463604704,0.0344966558,0.000179685,0.0288317725,0.0615006355,0.0703858215
38,2015-04-05,2519677.31,0.5166274427,0.0074749731,0.0444184082,0.0330933161,0.0018359458,0.0267913204,0.0507924231,0.0696397041
39,2015-03-29,2523110.39,0.513171702,0.0061744348,0.0400553972,0.0296385035,0.000644987,0.0250307253,0.0551560644,0.0767219391
40,2015-03-22,2779012.66,0.4882972084,0.0093528663,0.0410141214,0.0314078185,0.0072478347,0.0295140976,0.0607461162,0.0747254989
41,2015-03-15,2462108.11,0.5166274427,0.0060389668,0.0422849875,0.0312428203,0.003763769,0.0247778221,0.0507860216,0.0793288849
42,2015-03-08,2297509.11,0.5234704885,0.005801373,0.0430601572,0.0316506396,0.0013996886,0.0237098202,0.0453174557,0.0682359796
43,2015-03-01,2538981.6,0.4991095273,0.0064507898,0.039828116,0.0297035182,0.0058357162,0.0269242308,0.0547195422,0.0693537719
44,2015-02-22,2720346.71,0.4846394999,0.0081469575,0.0392631016,0.0296642544,0.0009806613,0.027437604,0.0573890112,0.1096949981
45,2015-02-15,2420829.45,0.5096925317,0.0140877643,0.0378223973,0.0303848,0.0011069402,0.0275058893,0.0468739292,0.077973018
46,2015-02-08,2734006.98,0.4697239289,0.0131407891,0.0397843657,0.0314767302,0.0011242855,0.0317141542,0.0579889118,0.0607499639
47,2015-02-01,3668037.65,0.4424133106,0.0217577423,0.0341113208,0.0301377836,0.0045394525,0.0383231239,0.0842106792,0.1419086847
48,2015-01-25,2480820.72,0.5026619532,0.017186836,0.0418991637,0.0340932059,0.0000368857,0.0246001922,0.0513040722,0.0627369124
49,2015-01-18,2330829.2,0.5166274427,0.0156511262,0.0351454022,0.0289496736,0.0001048353,0.0230502113,0.0498083549,0.0705087729
50,2015-01-11,2335986.11,0.5096925317,0.0149195895,0.0342068219,0.028081904,0.000025503,0.0243291642,0.0492124169,0.0725150799
51,2015-01-04,2578275.12,0.4846394999,0.0140614426,0.0315609339,0.0260081357,0.0005704438,0.0249780461,0.0620990179,0.0686886617
0,2015-12-27,123669.89,0.4301783128,0.0012477454,0.0017589145,0.0015837659,6.0359403E-6,0.0034897725,0.0004252172,0.0018628597
1,2015-12-20,127373.56,0.4424133106,0.0008253439,0.0017588429,0.0014593009,0.0000137757,0.003831489,0.0003622013,0.0017094802
2,2015-12-13,153425.94,0.4089740658,0.0017133023,0.0017218192,0.0017023107,0.0002438556,0.0045227826,0.0005457786,0.0024106232
3,2015-12-06,130989.23,0.4464171325,0.0008384487,0.0017137081,0.0014366348,0.000177619,0.0038632257,0.0004715796,0.0021370435
4,2015-11-29,119919.67,0.4260219031,0.0013001903,0.001528258,0.0014402279,0.0000187421,0.0033866551,0.0004594546,0.0021320864
5,2015-11-22,127165.59,0.4301783128,0.0012506617,0.0017704096,0.0016058855,0.0004742631,0.0035095865,0.0004924473,0.0023477712
6,2015-11-15,124671.4,0.4620856324,0.0009195458,0.001800947,0.0015157987,0,0.0034022172,0.000579656,0.002315664
7,2015-11-08,135506.08,0.458218739,0.0009132691,0.0019139477,0.0015920411,0,0.0038599075,0.0005766324,0.0019119768
8,2015-11-01,159318.32,0.4218245406,0.0020872638,0.001824107,0.0018764543,0,0.0042897596,0.0009815483,0.0019829456
9,2015-10-25,148660.26,0.4089740658,0.0015415845,0.0018660943,0.0017443743,0,0.0039489736,0.0010014811,0.001700577
10,2015-10-18,182647.96,0.4089740658,0.0016457565,0.0017912092,0.0017233806,0,0.0050045866,0.0014194087,0.0023720537
11,2015-10-11,167655.6,0.4301783128,0.0031081337,0.0017761218,0.0021448546,0,0.0036699398,0.0017291924,0.0027487761
12,2015-10-04,157490.03,0.4301783128,0.0028593691,0.0019606214,0.0022011113,0.0000817993,0.0034381897,0.0014696215,0.0024956981
13,2015-09-27,160547.52,0.4620856324,0.001648478,0.0018983073,0.0018005119,0.0000819443,0.0040974328,0.0012422319,0.0026699384
14,2015-09-20,197649.58,0.4260219031,0.003410828,0.0020282927,0.002441907,0.0011768267,0.0047600578,0.0015853529,0.0036402471
15,2015-09-13,154621.8,0.4659204337,0.0019255979,0.0023867339,0.0022333912,0.0005603896,0.0033546189,0.001225168,0.003835695
16,2015-09-06,175977.6,0.4342949455,0.0027055094,0.0020228527,0.0022088369,0.0004402199,0.0040802316,0.0014893592,0.0037780067
17,2015-08-30,142153.55,0.4809539749,0.0010170437,0.0018348915,0.0015680225,0,0.0036325246,0.0010288677,0.0031026114
18,2015-08-23,171575.35,0.4342949455,0.0007537668,0.0019133467,0.001544574,0,0.0049248017,0.0009415947,0.0039431719
19,2015-08-16,187310.28,0.4301783128,0.0009357274,0.001707035,0.0014673606,0.0004109226,0.0055595452,0.0008981215,0.0053548681
20,2015-08-09,176410.4,0.4383729217,0.0015520193,0.0022837708,0.0020685812,0.001143242,0.00462957,0.0010038841,0.0039961648
21,2015-08-02,151807.11,0.477239989,0.0007956535,0.0022928732,0.0018265044,0.0002552721,0.0038249632,0.00096986,0.0036714706
22,2015-07-26,149262.89,0.4734968725,0.0008219091,0.0022331955,0.0017879279,0.0000769238,0.0037472799,0.0009472648,0.0038439884
23,2015-07-19,186258.97,0.4383729217,0.001516624,0.0026024103,0.0022642398,0.0006473781,0.0049738162,0.0009458631,0.0037503507
24,2015-07-12,152991.78,0.4809539749,0.000903909,0.0022192322,0.0018065259,0.0002198986,0.0039835532,0.0008513269,0.0038201602
25,2015-07-05,201797.82,0.4342949455,0.0014820027,0.002666229,0.0022889714,0.000325037,0.0053267597,0.0012266293,0.00423391
26,2015-06-28,159981.66,0.4697239289,0.0006402074,0.00275313,0.0021329605,0.0014551294,0.003987957,0.0009490169,0.0032532254
27,2015-06-21,188762.81,0.4301783128,0.0016990918,0.0030596601,0.0026556361,0.0014052998,0.0048785097,0.0008748926,0.0031770424
28,2015-06-14,172302.47,0.458218739,0.0010013508,0.0029057147,0.0023035303,0,0.0045355761,0.0008410575,0.0027493048
29,2015-06-07,189470.19,0.4301783128,0.0015627281,0.0023178346,0.0020771393,0.0005054064,0.0056250163,0.0005072235,0.0041181263
30,2015-05-31,166214.14,0.4620856324,0.0007713802,0.0018097188,0.00148232,0.0001466467,0.0051435856,0.0004078951,0.0046384631
31,2015-05-24,194990.71,0.4383729217,0.0013877315,0.0016490812,0.001572681,0.0008319455,0.0061769888,0.0004565864,0.0055720187
32,2015-05-17,149400.13,0.4734968725,0.0007533841,0.001883645,0.0015243228,0.0000137032,0.0044236304,0.0003986329,0.0042528247
33,2015-05-10,165726.92,0.4734968725,0.0007702655,0.0017631656,0.0014637155,0.0006351871,0.0050146217,0.0004434452,0.005456546
34,2015-05-03,222813,0.4383729217,0.0018232108,0.0017330776,0.0017356032,0,0.007001214,0.0006421383,0.0063490609
35,2015-04-26,166556.79,0.477239989,0.0006110881,0.0016035864,0.0012884035,0,0.0051440195,0.0004200183,0.0061408609
36,2015-04-19,140649.3,0.4882972084,0.0011730565,0.0016738477,0.0015027715,0,0.004016682,0.0003711225,0.0048491021
37,2015-04-12,158490.37,0.4464171325,0.0017570566,0.0010718313,0.0012592672,0,0.0048984742,0.0004717358,0.004989708
38,2015-04-05,155074.03,0.4697239289,0.0011904251,0.0016112322,0.0014646304,0,0.0045741261,0.000403745,0.0055381715
39,2015-03-29,151301.45,0.4734968725,0.0011444732,0.0014588698,0.0013457899,0,0.0045108474,0.0004057427,0.0055138798
40,2015-03-22,173980.22,0.4503853629,0.0011941922,0.0016797185,0.001517698,0.0001629032,0.0053587425,0.0004490815,0.0051531261
41,2015-03-15,131053.65,0.477239989,0.0005911249,0.0016338521,0.001360896,0.0020185755,0.0037912734,0.0003331799,0.0044896918
42,2015-03-08,149239.4,0.477239989,0.0006215117,0.0017138342,0.001367672,0,0.0045705131,0.0003772353,0.0042375624
43,2015-03-01,169423.5,0.4424133106,0.0010753782,0.0015477952,0.0013935329,0.0002352116,0.0053410535,0.0004743656,0.0042693538
44,2015-02-22,148164.2,0.4659204337,0.0004624137,0.0015432492,0.0012031024,9.0448339E-6,0.0044351364,0.0004909952,0.005363231
45,2015-02-15,153852.03,0.458218739,0.0004746179,0.0015816252,0.0012329677,0,0.0047831932,0.000479472,0.0043439756
46,2015-02-08,171749.31,0.4218245406,0.0003897216,0.0019329479,0.0014507525,0,0.0055153618,0.0003965751,0.0038089403
47,2015-02-01,221471.45,0.4218245406,0.0009986992,0.0017839206,0.0015273858,0,0.007046749,0.0006566219,0.0068793266
48,2015-01-25,140855.47,0.4734968725,0.0003128833,0.0018051815,0.0013397793,0,0.0041870605,0.000408881,0.0043425445
49,2015-01-18,143464.64,0.477239989,0.0003699795,0.0017557433,0.0013224464,0,0.0042653414,0.0004114119,0.0047747642
50,2015-01-11,149832.2,0.4734968725,0.0004835329,0.0016780544,0.0013022429,0,0.0045545241,0.0004443861,0.0045707512
51,2015-01-04,162162.75,0.4464171325,0.0009807071,0.0014693524,0.001316128,0.0004017184,0.0049940055,0.0005412931,0.004583749
0,2015-12-27,187664.29,0.4089740658,0.0016116861,0.0040195822,0.0032545239,0.0000353451,0.0046310431,0.0009109234,0.0001117969
1,2015-12-20,191937.02,0.4133019542,0.000982026,0.004257068,0.0032355412,0.0001168696,0.004836544,0.0009096862,0.0001004175
2,2015-12-13,204217.2,0.3866085775,0.0014521013,0.0033240304,0.0027256051,0,0.0052487544,0.0015236758,0.000171943
3,2015-12-06,185395.2,0.4218245406,0.0006711517,0.0031198269,0.0023542262,0,0.0051685003,0.0010523253,0.0001276211
4,2015-11-29,175833.54,0.4045998858,0.0010707601,0.0036670699,0.0028503702,0,0.0042410985,0.0011508798,0.0001172863
5,2015-11-22,192074.98,0.4218245406,0.0011231409,0.0040108625,0.0031038531,0.0000113831,0.004940324,0.0009190696,0.0001526839
6,2015-11-15,195780.23,0.4383729217,0.0007041273,0.0041825545,0.0030988416,0,0.0049810884,0.001061803,0.0001315476
7,2015-11-08,197713.69,0.4301783128,0.0006985429,0.0036696277,0.0027424674,0,0.0053614246,0.0010523009,0.0002718682
8,2015-11-01,204738.15,0.4342949455,0.0014121714,0.0037594791,0.0030155171,0.0000224035,0.005685792,0.0007842181,0.0001910211
9,2015-10-25,191180.56,0.4503853629,0.0005806871,0.0038744952,0.0028494283,0,0.0051633116,0.0008553322,0.0002539616
10,2015-10-18,206563.03,0.4543189342,0.0007627788,0.004328453,0.0032170238,0,0.0054763657,0.0008906887,0.000394112
11,2015-10-11,217777.46,0.4464171325,0.0014490999,0.0042069063,0.0033354507,0.0000111656,0.005951835,0.0007874553,0.0004536837
12,2015-10-04,222488.23,0.4464171325,0.0013301451,0.0044658354,0.0034791445,0,0.0058393121,0.0010059059,0.0004599484
13,2015-09-27,199908.44,0.4697239289,0.0007221889,0.0039605597,0.0029506281,0,0.00541667,0.0008602038,0.0005950659
14,2015-09-20,224017.47,0.4464171325,0.0011026884,0.0042422632,0.0032578414,0.0000110749,0.0059183571,0.001180864,0.000631569
15,2015-09-13,219776.27,0.4543189342,0.0008932438,0.0040513375,0.0030637934,0,0.0061589878,0.0008841251,0.0006726781
16,2015-09-06,248354.52,0.4424133106,0.0014316747,0.0048202798,0.0037541812,0,0.0068039065,0.0008794215,0.0008652736
17,2015-08-30,234307.92,0.458218739,0.00076501,0.0050753424,0.0037349493,0.0000219141,0.0063399733,0.0007201177,0.0009484987
18,2015-08-23,240560.86,0.4620856324,0.0008638507,0.0046049816,0.0034389856,0.0000328619,0.0066717865,0.0009124926,0.0011329409
19,2015-08-16,253158.7,0.4620856324,0.0008467053,0.0054374237,0.0040110489,0.0000766882,0.0066263913,0.000814577,0.0029041069
20,2015-08-09,272464.74,0.4464171325,0.001246006,0.0053152916,0.0040419065,0,0.0075318584,0.0004943154,0.0046748267
21,2015-08-02,248670.72,0.4620856324,0.000876637,0.0049327734,0.003669802,0.0000438096,0.0069079659,0.0003919738,0.0046087552
22,2015-07-26,258960.17,0.458218739,0.0005122644,0.0045895067,0.0033238367,0,0.0075198185,0.0005100408,0.0048357951
23,2015-07-19,258559.32,0.4383729217,0.0014208144,0.0046737361,0.0036499426,0.000010948,0.0073188674,0.0004361755,0.0045921184
24,2015-07-12,239908.64,0.4659204337,0.0008738331,0.0046739644,0.0034890186,0.0000109662,0.0065432791,0.000540594,0.004631947
25,2015-07-05,297481.36,0.4503853629,0.0011952453,0.0060451863,0.0045322544,0.0000109843,0.0081110916,0.0004494052,0.0058931022
26,2015-06-28,261199.27,0.458218739,0.0007067604,0.0055967645,0.0040791927,0.0000440271,0.0071497342,0.0005243989,0.0031680544
27,2015-06-21,293734.93,0.4175849904,0.0014807229,0.0064699423,0.0049098419,0,0.007988562,0.00042998,0.0028085053
28,2015-06-14,262250.02,0.4543189342,0.0007722451,0.0060016096,0.0043773491,0,0.0072753872,0.0005333289,0.0001055183
29,2015-06-07,288859.92,0.4424133106,0.001380789,0.0063593098,0.0048038882,0,0.0081667933,0.00042829,0.0001168191
30,2015-05-31,245293.53,0.4620856324,0.0007811906,0.0050015737,0.003688057,0,0.0072223274,0.0004169478,0.0001252651
31,2015-05-24,265237.17,0.458218739,0.0012340504,0.005337839,0.0040539846,0,0.0077017242,0.0005109953,0.0000922815
32,2015-05-17,257403.43,0.4301783128,0.0008652081,0.0052103011,0.0038571853,0,0.0075607345,0.0004718447,0.0001028835
33,2015-05-10,256291.77,0.4659204337,0.0007610928,0.0050063701,0.0036854594,0,0.0077295979,0.0003887728,0.0001260504
34,2015-05-03,308655.6,0.4175849904,0.0016570648,0.0060429897,0.0046663239,0,0.0089561252,0.0006413943,0.0001176279
35,2015-04-26,265739.79,0.4301783128,0.0006965754,0.0054189804,0.0039519355,0,0.0078632551,0.0004490854,0.0001130927
36,2015-04-19,263486.63,0.4175849904,0.000677049,0.0055222356,0.0040176336,0,0.007575619,0.000594411,0.0001465115
37,2015-04-12,235709.99,0.4342949455,0.0011127139,0.0040146925,0.0031031065,0,0.0073617386,0.0003494822,0.0001154487
38,2015-04-05,237821.61,0.4424133106,0.0009031596,0.0042908883,0.0032421038,0.0003423234,0.0073112286,0.0003793429,0.0000981715
39,2015-03-29,237188.41,0.4342949455,0.000623011,0.0046634559,0.0034075934,0,0.0070762206,0.0004626392,0.0000305324
40,2015-03-22,282494.07,0.4045998858,0.0014637103,0.0051141851,0.0039668949,0,0.0085950552,0.0004388704,0.0000703742
41,2015-03-15,233696.32,0.4809539749,0.0007190403,0.0043501874,0.0032191765,0,0.0069964807,0.0005549409,0.0000722355
42,2015-03-08,248273.79,0.4697239289,0.0005735782,0.005166879,0.0037413173,0,0.0071416222,0.0006045599,0.0001059737
43,2015-03-01,224752.17,0.477239989,0.001131121,0.0046765761,0.0035662756,0,0.0060897024,0.0007925137,0.0001511094
44,2015-02-22,256174.52,0.4133019542,0.0005840336,0.0046864754,0.0034120431,0,0.0078304999,0.0005284132,0.0001362123
45,2015-02-15,230069.01,0.4543189342,0.0003837947,0.0045075773,0.0032293429,0,0.0068045864,0.0005793816,0.0000993652
46,2015-02-08,242065.29,0.4175849904,0.0003868027,0.0045728252,0.0032753651,0,0.0074318232,0.0004223865,0.0000795864
47,2015-02-01,367711.87,0.3628671904,0.0013779061,0.0056965307,0.0043444703,0,0.0118482861,0.0005792425,0.0001674041
